"epoch","training loss","validation loss"
"1","0.0753414","0"
"2","0.0752462","0"
"3","0.0752163","0"
"4","0.0752091","0"
"5","0.0751762","0"
"6","0.0751852","0"
"7","0.0751689","0"
"8","0.0751557","0"
"9","0.0751786","0"
"10","0.0751755","0"
"11","0.0751851","0"
"12","0.0751859","0"
"13","0.0751803","0"
"14","0.075178","0"
"15","0.0751927","0"
"16","0.0751546","0"
"17","0.0751668","0"
"18","0.0751819","0"
"19","0.0751741","0"
"20","0.0751729","0"
"21","0.075177","0"
"22","0.0751567","0"
"23","0.0751576","0"
"24","0.0751713","0"
"25","0.0751836","0"
"26","0.0751573","0"
"27","0.0751717","0"
"28","0.0751541","0"
"29","0.075164","0"
"30","0.0751522","0"
"31","0.0751811","0"
"32","0.0751773","0"
"33","0.0751839","0"
"34","0.0751571","0"
"35","0.0751559","0"
"36","0.0751743","0"
"37","0.0751735","0"
"38","0.0751694","0"
"39","0.0751808","0"
"40","0.0751803","0"
"41","0.0751666","0"
"42","0.0751666","0"
"43","0.0751702","0"
"44","0.0751793","0"
"45","0.0751524","0"
"46","0.0751708","0"
"47","0.0751549","0"
"48","0.0751551","0"
"49","0.0751457","0"
"50","0.0751626","0"
"51","0.075167","0"
"52","0.0751586","0"
"53","0.0751449","0"
"54","0.0751441","0"
"55","0.0751569","0"
"56","0.0751425","0"
"57","0.0751562","0"
"58","0.0751428","0"
"59","0.0751674","0"
"60","0.0751573","0"
"61","0.0751524","0"
"62","0.0751689","0"
"63","0.0751452","0"
"64","0.0751451","0"
"65","0.0751551","0"
"66","0.0751299","0"
"67","0.0751652","0"
"68","0.0751526","0"
"69","0.0751545","0"
"70","0.0751583","0"
"71","0.0751356","0"
"72","0.075146","0"
"73","0.0751563","0"
"74","0.0751498","0"
"75","0.0751455","0"
"76","0.0751588","0"
"77","0.0751532","0"
"78","0.0751611","0"
"79","0.0751524","0"
"80","0.0751504","0"
"81","0.0751487","0"
"82","0.075162","0"
"83","0.0751353","0"
"84","0.0751453","0"
"85","0.0751444","0"
"86","0.0751421","0"
"87","0.0751527","0"
"88","0.075164","0"
"89","0.0751572","0"
"90","0.0751445","0"
"91","0.0751397","0"
"92","0.0751498","0"
"93","0.0751487","0"
"94","0.0751666","0"
"95","0.0751396","0"
"96","0.0751564","0"
"97","0.0751324","0"
"98","0.0751436","0"
"99","0.0751513","0"
"100","0.0751563","0"
"101","0.0751433","0"
"102","0.0751415","0"
"103","0.075138","0"
"104","0.0751486","0"
"105","0.0751452","0"
"106","0.0751531","0"
"107","0.0751407","0"
"108","0.0751571","0"
"109","0.0751507","0"
"110","0.0751509","0"
"111","0.0751333","0"
"112","0.0751578","0"
"113","0.0751545","0"
"114","0.0751579","0"
"115","0.0751239","0"
"116","0.0751364","0"
"117","0.0751534","0"
"118","0.0751487","0"
"119","0.0751576","0"
"120","0.0751503","0"
"121","0.0751148","0"
"122","0.0751551","0"
"123","0.0751398","0"
"124","0.0751553","0"
"125","0.0751592","0"
"126","0.0751326","0"
"127","0.075177","0"
"128","0.0751416","0"
"129","0.0751669","0"
"130","0.0751297","0"
"131","0.0751239","0"
"132","0.0751381","0"
"133","0.0751431","0"
"134","0.0751321","0"
"135","0.0751451","0"
"136","0.0751525","0"
"137","0.0751397","0"
"138","0.0751459","0"
"139","0.0751405","0"
"140","0.0751264","0"
"141","0.0751361","0"
"142","0.0751512","0"
"143","0.0751476","0"
"144","0.0751413","0"
"145","0.075143","0"
"146","0.0751219","0"
"147","0.0751275","0"
"148","0.0751675","0"
"149","0.0751498","0"
"150","0.0751268","0"
"151","0.0751271","0"
"152","0.075137","0"
"153","0.0751244","0"
"154","0.0751518","0"
"155","0.0751554","0"
"156","0.0751557","0"
"157","0.0751449","0"
"158","0.0751299","0"
"159","0.0751479","0"
"160","0.0751349","0"
"161","0.0751511","0"
"162","0.0751617","0"
"163","0.075162","0"
"164","0.0751438","0"
"165","0.0751401","0"
"166","0.0751477","0"
"167","0.0751545","0"
"168","0.0751477","0"
"169","0.075131","0"
"170","0.0751421","0"
"171","0.0751352","0"
"172","0.0751363","0"
"173","0.0751393","0"
"174","0.0751337","0"
"175","0.075147","0"
"176","0.0751299","0"
"177","0.0751211","0"
"178","0.0751456","0"
"179","0.0751356","0"
"180","0.0751153","0"
"181","0.0751318","0"
"182","0.075142","0"
"183","0.0751352","0"
"184","0.0751391","0"
"185","0.0751531","0"
"186","0.075129","0"
"187","0.0751287","0"
"188","0.0751347","0"
"189","0.075122","0"
"190","0.0751383","0"
"191","0.0751318","0"
"192","0.0751462","0"
"193","0.0751331","0"
"194","0.0751303","0"
"195","0.0751151","0"
"196","0.0751311","0"
"197","0.0751427","0"
"198","0.0751307","0"
"199","0.0751372","0"
"200","0.0751348","0"
"201","0.0751426","0"
"202","0.0751407","0"
"203","0.0751399","0"
"204","0.0751292","0"
"205","0.0751477","0"
"206","0.0751151","0"
"207","0.0751359","0"
"208","0.075121","0"
"209","0.0751351","0"
"210","0.0751249","0"
"211","0.0751433","0"
"212","0.0751499","0"
"213","0.0751371","0"
"214","0.0751231","0"
"215","0.0751327","0"
"216","0.0751237","0"
"217","0.075151","0"
"218","0.0751436","0"
"219","0.0751338","0"
"220","0.0751217","0"
"221","0.0751322","0"
"222","0.0751292","0"
"223","0.0751372","0"
"224","0.0751355","0"
"225","0.0751214","0"
"226","0.0751306","0"
"227","0.0751255","0"
"228","0.0751273","0"
"229","0.0751391","0"
"230","0.0751292","0"
"231","0.0751457","0"
"232","0.0751337","0"
"233","0.0751296","0"
"234","0.0751295","0"
"235","0.0751364","0"
"236","0.0751413","0"
"237","0.0751414","0"
"238","0.0751274","0"
"239","0.0751184","0"
"240","0.0751244","0"
"241","0.0751411","0"
"242","0.0751255","0"
"243","0.0751501","0"
"244","0.0751247","0"
"245","0.0751108","0"
"246","0.075124","0"
"247","0.07515","0"
"248","0.0751351","0"
"249","0.0751363","0"
"250","0.0751459","0"
"251","0.0751419","0"
"252","0.0751323","0"
"253","0.0751314","0"
"254","0.0751196","0"
"255","0.0751056","0"
"256","0.0751348","0"
"257","0.0751135","0"
"258","0.0751426","0"
"259","0.0751292","0"
"260","0.0751291","0"
"261","0.0751275","0"
"262","0.0751447","0"
"263","0.0751042","0"
"264","0.0751307","0"
"265","0.0751312","0"
"266","0.075125","0"
"267","0.0751269","0"
"268","0.0751287","0"
"269","0.0751132","0"
"270","0.0751206","0"
"271","0.0751309","0"
"272","0.07514","0"
"273","0.0751158","0"
"274","0.0751264","0"
"275","0.0751161","0"
"276","0.0751229","0"
"277","0.0751101","0"
"278","0.0751496","0"
"279","0.0751377","0"
"280","0.0751349","0"
"281","0.0751204","0"
"282","0.075122","0"
"283","0.075137","0"
"284","0.0751389","0"
"285","0.0751262","0"
"286","0.075146","0"
"287","0.0751452","0"
"288","0.0751233","0"
"289","0.07513","0"
"290","0.0751396","0"
"291","0.0751404","0"
"292","0.075119","0"
"293","0.0751339","0"
"294","0.0751101","0"
"295","0.0751221","0"
"296","0.0751215","0"
"297","0.0751221","0"
"298","0.0751382","0"
"299","0.0751216","0"
"300","0.0751103","0"
"301","0.0751094","0"
"302","0.0751267","0"
"303","0.0751065","0"
"304","0.0751204","0"
"305","0.0751176","0"
"306","0.0751234","0"
"307","0.0751327","0"
"308","0.075118","0"
"309","0.0751368","0"
"310","0.0751104","0"
"311","0.0751152","0"
"312","0.0751271","0"
"313","0.075096","0"
"314","0.0751316","0"
"315","0.0751267","0"
"316","0.075117","0"
"317","0.0751205","0"
"318","0.0751072","0"
"319","0.0751187","0"
"320","0.0751279","0"
"321","0.07511","0"
"322","0.0751228","0"
"323","0.0751243","0"
"324","0.0751309","0"
"325","0.0751249","0"
"326","0.0751294","0"
"327","0.0751107","0"
"328","0.075121","0"
"329","0.0751272","0"
"330","0.0751027","0"
"331","0.0751144","0"
"332","0.0751135","0"
"333","0.0751212","0"
"334","0.0751232","0"
"335","0.0751322","0"
"336","0.0751264","0"
"337","0.0751086","0"
"338","0.0751263","0"
"339","0.0751115","0"
"340","0.0751183","0"
"341","0.0751425","0"
"342","0.0751059","0"
"343","0.0751267","0"
"344","0.0751107","0"
"345","0.0751106","0"
"346","0.075119","0"
"347","0.0751308","0"
"348","0.0751071","0"
"349","0.0751232","0"
"350","0.0751076","0"
"351","0.0751099","0"
"352","0.0751237","0"
"353","0.0751192","0"
"354","0.0751118","0"
"355","0.075139","0"
"356","0.0751187","0"
"357","0.075115","0"
"358","0.0751111","0"
"359","0.0751322","0"
"360","0.0751255","0"
"361","0.0751249","0"
"362","0.0750978","0"
"363","0.0751025","0"
"364","0.0751292","0"
"365","0.0751141","0"
"366","0.0751411","0"
"367","0.0751068","0"
"368","0.075096","0"
"369","0.0751239","0"
"370","0.0751235","0"
"371","0.0751232","0"
"372","0.0751289","0"
"373","0.0751097","0"
"374","0.0751415","0"
"375","0.0751249","0"
"376","0.0751298","0"
"377","0.0750999","0"
"378","0.0750997","0"
"379","0.0751093","0"
"380","0.0751119","0"
"381","0.0751076","0"
"382","0.075122","0"
"383","0.0751174","0"
"384","0.0751217","0"
"385","0.0751158","0"
"386","0.0751002","0"
"387","0.0751103","0"
"388","0.0751141","0"
"389","0.0751152","0"
"390","0.0751318","0"
"391","0.0751124","0"
"392","0.0751039","0"
"393","0.0751005","0"
"394","0.0751026","0"
"395","0.0751358","0"
"396","0.075116","0"
"397","0.0751012","0"
"398","0.0751078","0"
"399","0.075108","0"
"400","0.0750974","0"
"401","0.0750913","0"
"402","0.0750735","0"
"403","0.0750852","0"
"404","0.07506","0"
"405","0.0750473","0"
"406","0.0750816","0"
"407","0.0750507","0"
"408","0.0750708","0"
"409","0.0750815","0"
"410","0.075076","0"
"411","0.0750705","0"
"412","0.0750546","0"
"413","0.0750556","0"
"414","0.0750755","0"
"415","0.0750656","0"
"416","0.075047","0"
"417","0.0750569","0"
"418","0.0750544","0"
"419","0.0750479","0"
"420","0.0750645","0"
"421","0.0750519","0"
"422","0.0750603","0"
"423","0.075038","0"
"424","0.0750367","0"
"425","0.0750659","0"
"426","0.0750415","0"
"427","0.0750387","0"
"428","0.0750427","0"
"429","0.0750581","0"
"430","0.0750568","0"
"431","0.0750451","0"
"432","0.0750756","0"
"433","0.075039","0"
"434","0.0750448","0"
"435","0.075057","0"
"436","0.0750358","0"
"437","0.0750578","0"
"438","0.0750472","0"
"439","0.0750614","0"
"440","0.0750547","0"
"441","0.0750376","0"
"442","0.0750364","0"
"443","0.075053","0"
"444","0.0750522","0"
"445","0.0750532","0"
"446","0.0750538","0"
"447","0.075053","0"
"448","0.075058","0"
"449","0.0750539","0"
"450","0.0750547","0"
"451","0.0750511","0"
"452","0.0750629","0"
"453","0.0750298","0"
"454","0.0750557","0"
"455","0.0750339","0"
"456","0.0750507","0"
"457","0.0750457","0"
"458","0.0750664","0"
"459","0.0750563","0"
"460","0.0750588","0"
"461","0.0750466","0"
"462","0.0750356","0"
"463","0.0750471","0"
"464","0.0750644","0"
"465","0.0750561","0"
"466","0.0750604","0"
"467","0.0750346","0"
"468","0.0750418","0"
"469","0.0750475","0"
"470","0.0750664","0"
"471","0.0750419","0"
"472","0.0750515","0"
"473","0.0750355","0"
"474","0.0750535","0"
"475","0.0750513","0"
"476","0.075047","0"
"477","0.0750464","0"
"478","0.0750623","0"
"479","0.0750623","0"
"480","0.0750408","0"
"481","0.0750522","0"
"482","0.0750555","0"
"483","0.0750486","0"
"484","0.075071","0"
"485","0.0750369","0"
"486","0.0750356","0"
"487","0.0750486","0"
"488","0.0750643","0"
"489","0.0750479","0"
"490","0.0750631","0"
"491","0.0750431","0"
"492","0.0750369","0"
"493","0.075045","0"
"494","0.0750605","0"
"495","0.0750621","0"
"496","0.0750508","0"
"497","0.0750745","0"
"498","0.0750536","0"
"499","0.0750668","0"
"500","0.075041","0"
